,is_accepted,score,creation_date,answer_id,question_id
33595,False,0,10/24/2017,46918772,69331220
33596,False,0,1/14/2019,54178948,69332653
33597,False,0,10/2/2019,58206544,69332653
33598,True,0,10/3/2019,58226659,69332995
33599,True,0,10/4/2019,58228805,69332995
33600,False,0,10/4/2019,58228854,69333482
33601,True,0,10/4/2019,58236265,69334159
33602,True,0,10/4/2019,58236405,69334545
33603,False,0,10/4/2019,58236731,69335471
33604,True,22,10/7/2015,32988728,69337142
33605,False,7,8/8/2019,57404902,69337142
33606,True,5,9/22/2014,25969007,69337263
33607,False,5,1/31/2017,41957320,69338699
33608,False,5,2/24/2017,42440323,69338699
33609,True,5,9/30/2019,58168070,69338699
33610,True,4,10/2/2019,58203792,69338858
33611,True,3,10/2/2019,58203621,69339143
33612,True,3,10/3/2019,58221556,69339917
33613,False,2,2/24/2017,42437281,69339917
33614,False,2,9/27/2017,46448867,69340545
33615,False,2,9/30/2019,58168260,69341607
33616,False,2,10/2/2019,58204670,69342937
33617,False,2,10/3/2019,58220584,69343395
33618,True,1,2/26/2019,54878634,69343395
33619,False,1,8/22/2019,57607348,69343492
33620,False,1,10/2/2019,58204077,69343492
33621,False,1,10/2/2019,58204098,69343492
33622,False,1,10/2/2019,58204648,69343866
33623,False,1,10/2/2019,58204736,69344264
33624,False,1,10/3/2019,58220887,69348325
33625,False,0,11/14/2018,53302981,69349406
33626,False,0,11/27/2018,53496358,69350194
33627,False,0,10/3/2019,58220901,69350619
33628,True,0,10/3/2019,58221266,69350773
33629,False,7,7/18/2019,57087486,69350773
33630,False,3,10/1/2019,58188606,69355743
33631,True,2,10/1/2019,58189074,69355743
33632,True,2,10/2/2019,58197035,69356296
33633,True,2,10/2/2019,58197978,69356568
33634,False,1,9/8/2011,7351640,69356947
33635,False,1,9/8/2011,7351685,69359806
33636,True,1,9/25/2019,58090560,69359991
33637,True,1,10/1/2019,58184897,69364068
33638,False,1,10/1/2019,58188308,69365241
33639,False,1,10/1/2019,58189486,69365241
33640,True,1,10/1/2019,58189668,69365305
33641,False,1,10/2/2019,58197101,69365626
33642,False,1,10/2/2019,58197986,69366383
33643,True,0,2/1/2019,54484427,69367031
33644,False,0,3/17/2019,55210399,69368500
33645,True,0,10/1/2019,58188125,69368774
33646,False,0,10/1/2019,58188188,69371528
33647,False,0,10/1/2019,58188198,69371528
33648,False,0,10/1/2019,58188451,69371735
33649,False,0,10/1/2019,58189105,69371743
33650,True,0,10/3/2019,58210115,69371743
33651,False,0,10/3/2019,58210513,69371743
33652,True,-1,10/2/2019,58208657,69372084
33653,True,6,9/29/2019,58158219,69373436
33654,False,5,9/30/2019,58166456,69373436
33655,True,4,2/28/2019,54915668,69373436
33656,False,4,9/29/2019,58158209,69373479
33657,True,3,6/2/2017,44330716,69373483
33658,False,3,9/30/2019,58166920,69373561
33659,False,3,10/2/2019,58193087,69373562
33660,False,2,9/17/2019,57970935,69375936
33661,False,2,9/30/2019,58168778,69375936
33662,True,2,9/30/2019,58173138,69378698
33663,True,2,9/30/2019,58173458,69379989
33664,True,2,10/1/2019,58182375,69380869
33665,True,2,10/2/2019,58198950,69380956
33666,True,2,10/2/2019,58203122,69380994
33667,False,1,9/30/2019,58165937,69381551
33668,False,1,9/30/2019,58166948,69381551
33669,True,1,9/30/2019,58167988,69381659
33670,False,1,10/1/2019,58184400,69381816
33671,True,1,10/1/2019,58192192,69381816
33672,True,1,10/2/2019,58192547,69382587
33673,True,1,10/2/2019,58197068,69383237
33674,True,1,10/2/2019,58202979,69383764
33675,False,0,2/6/2019,54550217,69383916
33676,False,0,3/21/2019,55281811,69384050
33677,True,0,9/30/2019,58172548,69384453
33678,False,0,10/1/2019,58182263,69384739
33679,True,0,10/2/2019,58192511,69385404
33680,True,0,10/2/2019,58196918,69385453
33681,True,0,10/2/2019,58197054,69385453
33682,True,10,8/1/2012,11766495,69386490
33683,True,10,12/5/2016,40975226,69388039
33684,False,9,4/23/2018,49974687,69388039
33685,False,4,9/11/2018,52276688,69388337
33686,True,2,1/1/2015,27727927,69388337
33687,True,2,9/27/2019,58137464,69389594
33688,True,2,9/28/2019,58143169,69389594
33689,True,2,9/29/2019,58155353,69389594
33690,False,2,9/29/2019,58155660,69390411
33691,True,2,9/29/2019,58158572,69390411
33692,False,2,10/1/2019,58179704,69390411
33693,False,2,10/1/2019,58179724,69391592
33694,False,1,1/16/2015,27973047,69393278
33695,False,1,1/10/2019,54119676,69395367
33696,False,1,9/25/2019,58104745,69395367
33697,False,1,9/28/2019,58147245,69395476
33698,True,1,9/28/2019,58147329,69396597
33699,True,1,9/28/2019,58148962,69396726
33700,True,1,9/28/2019,58149571,69397409
33701,True,1,9/28/2019,58149773,69397742
33702,False,1,9/29/2019,58155429,69398299
33703,False,1,9/29/2019,58157501,69398555
33704,True,1,9/30/2019,58159763,69398555
33705,False,1,10/1/2019,58179740,69402126
33706,False,0,10/7/2017,46615992,69402126
33707,False,0,9/27/2019,58137468,69403190
33708,True,0,9/28/2019,58149631,69404335
33709,False,0,9/28/2019,58150260,69404335
33710,True,0,9/29/2019,58156483,69404335
33711,True,0,9/29/2019,58157358,69405028
33712,False,37,9/25/2019,58102757,69405329
33713,False,19,3/10/2017,42721488,69405329
33714,True,15,7/8/2017,44981538,69405329
33715,False,2,3/16/2017,42827455,69405916
33716,True,2,6/12/2018,50809162,69405949
33717,True,2,9/26/2019,58108513,69407642
33718,False,2,9/26/2019,58123893,69407881
33719,True,2,9/28/2019,58143436,69407881
33720,False,2,9/29/2019,58155017,69408388
33721,True,1,2/7/2016,35247651,69410357
33722,True,1,7/24/2018,51503681,69410357
33723,False,1,9/22/2019,58050144,69411379
33724,False,1,9/26/2019,58124010,69411379
33725,True,1,9/26/2019,58124019,69412008
33726,False,1,9/26/2019,58124249,69413590
33727,False,1,9/28/2019,58147762,69414462
33728,True,1,9/29/2019,58155204,69414462
33729,True,1,9/29/2019,58155397,69414462
33730,True,1,9/29/2019,58156440,69414509
33731,False,0,9/26/2018,52516793,69414509
33732,True,0,9/26/2019,58124225,69414509
33733,False,0,9/26/2019,58124307,69414545
33734,True,0,9/27/2019,58124718,69414545
33735,False,0,9/27/2019,58124783,69415672
33736,True,0,9/28/2019,58146085,69415769
33737,False,0,9/28/2019,58146088,69415769
33738,False,0,9/28/2019,58146706,69416677
33739,True,0,9/28/2019,58147671,69416677
33740,True,0,9/29/2019,58156758,69416986
33741,False,0,9/29/2019,58156997,69416986
33742,True,3,9/25/2019,58095578,69416986
33743,False,2,9/25/2019,58093939,69417602
33744,True,2,9/25/2019,58095325,69418653
33745,False,2,9/25/2019,58101533,69419205
33746,True,2,9/25/2019,58101643,69419405
33747,True,2,9/25/2019,58102676,69420031
33748,False,1,12/17/2016,41195574,69420075
33749,False,1,11/30/2018,53564487,69420075
33750,True,1,9/25/2019,58093027,69421773
33751,False,1,9/25/2019,58094596,69421773
33752,False,1,9/25/2019,58094675,69421773
33753,False,1,9/25/2019,58095398,69422378
33754,False,1,9/25/2019,58095720,69422378
33755,True,1,9/25/2019,58103148,69422378
33756,True,1,9/25/2019,58103887,69422385
33757,True,1,9/26/2019,58119057,69422385
33758,True,1,9/27/2019,58127853,69422640
33759,True,1,9/28/2019,58146414,69422990
33760,True,0,2/15/2019,54711623,69424544
33761,True,0,9/25/2019,58093434,69425166
33762,False,0,9/25/2019,58094848,69425166
33763,False,0,9/25/2019,58094891,69425166
33764,True,0,9/25/2019,58095455,69425595
33765,True,0,9/25/2019,58101942,69425595
33766,False,0,9/25/2019,58101984,69425595
33767,False,0,9/25/2019,58102808,69426531
33768,False,0,9/26/2019,58112293,69426564
33769,False,0,9/26/2019,58112321,69426564
33770,False,0,9/26/2019,58119394,69427226
33771,True,0,9/27/2019,58127114,69427442
33772,False,6,11/24/2016,40785647,69427878
33773,False,5,9/26/2019,58107442,69428345
33774,False,4,1/21/2019,54293517,69428345
33775,False,4,9/26/2019,58107457,69429076
33776,False,3,9/23/2019,58063913,69429231
33777,False,2,7/23/2017,45262596,69429405
33778,False,2,9/25/2019,58105239,69429628
33779,False,2,9/26/2019,58107578,69430107
33780,False,2,9/26/2019,58123312,69430725
33781,False,1,1/23/2017,41804514,69431484
33782,False,1,4/21/2017,43544232,69431484
33783,True,1,6/13/2017,44517243,69431484
33784,True,1,9/19/2019,58015043,69431580
33785,True,1,9/24/2019,58071518,69431863
33786,True,1,9/24/2019,58087071,69432470
33787,False,1,9/25/2019,58105998,69433024
33788,True,1,9/26/2019,58108216,69433695
33789,False,0,6/13/2017,44517401,69433769
33790,False,0,9/22/2019,58044943,69436706
33791,False,0,9/23/2019,58063867,69438017
33792,True,0,9/23/2019,58063940,69438017
33793,False,0,9/24/2019,58073516,69439392
33794,False,0,9/25/2019,58088503,69439831
33795,False,0,9/25/2019,58105686,69441767
33796,False,0,9/25/2019,58106005,69441767
33797,True,0,9/25/2019,58106110,69441767
33798,False,0,9/26/2019,58106597,69442971
33799,True,9,1/19/2015,28033083,69442971
33800,True,6,9/24/2019,58074004,69442971
33801,True,6,9/24/2019,58074183,69445600
33802,False,4,3/17/2012,9746511,69449260
33803,True,4,1/4/2017,41472190,69449816
33804,False,4,9/25/2019,58088989,69449816
33805,False,2,7/7/2019,56919661,69450513
33806,True,2,9/24/2019,58081517,69450729
33807,True,1,3/17/2012,9750347,69450825
33808,False,1,9/22/2016,39642357,69450825
33809,False,1,12/13/2017,47798175,69451530
33810,False,1,9/23/2019,58059475,69451791
33811,False,1,9/23/2019,58063276,69452292
33812,True,1,9/23/2019,58066107,69454553
33813,False,1,9/24/2019,58073543,69455401
33814,False,1,9/24/2019,58074368,69456551
33815,True,1,9/24/2019,58082852,69456839
33816,True,1,9/25/2019,58088982,69456979
33817,False,1,9/25/2019,58089581,69457248
33818,True,1,9/25/2019,58090242,69459633
33819,False,0,3/17/2012,9746831,69459633
33820,False,0,7/6/2016,38221503,69459633
33821,False,0,7/8/2019,56929221,69460183
33822,True,0,9/23/2019,58061969,69460342
33823,True,0,9/23/2019,58062112,69461257
33824,True,0,9/23/2019,58066858,69461488
33825,True,0,9/24/2019,58082057,69461734
33826,True,0,9/24/2019,58082126,69463237
33827,True,14,12/27/2017,47993780,69464512
33828,False,5,9/20/2019,58027580,69464512
33829,False,3,9/22/2019,58050281,69464556
33830,False,3,9/22/2019,58051453,69467640
33831,False,3,9/23/2019,58068031,69467725
33832,False,2,9/23/2019,58054634,69468239
33833,True,1,9/22/2019,58046335,69470638
33834,False,1,9/22/2019,58046343,69471749
33835,False,1,9/22/2019,58050008,69471749
33836,False,1,9/22/2019,58050655,69471792
33837,False,1,9/23/2019,58059065,69472405
33838,False,1,9/23/2019,58059661,69473317
33839,False,0,9/20/2019,58027738,69474138
33840,False,0,9/20/2019,58027779,69477354
33841,True,0,9/22/2019,58044697,69477354
33842,True,0,9/22/2019,58046619,69477354
33843,True,0,9/22/2019,58047549,69477582
33844,False,0,9/22/2019,58047575,69477728
33845,True,0,9/22/2019,58049986,69478364
33846,False,0,9/22/2019,58050095,69478364
33847,False,0,9/22/2019,58050659,69478457
33848,False,0,9/22/2019,58050693,69479061
33849,True,0,9/23/2019,58054706,69480003
33850,True,0,9/23/2019,58055114,69480003
33851,False,0,9/23/2019,58058740,69480501
33852,True,0,9/24/2019,58070785,69483008
33853,False,0,9/24/2019,58079321,69483414
33854,True,0,9/24/2019,58079329,69484003
33855,False,0,9/24/2019,58079414,69484287
33856,False,10,9/5/2019,57805380,69484287
33857,True,4,9/19/2019,58012193,69485368
33858,False,4,9/20/2019,58021284,69485898
33859,True,3,2/26/2018,48981549,69485898
33860,True,3,9/19/2019,58012678,69486067
33861,True,3,9/20/2019,58021463,69486067
33862,True,2,9/17/2019,57971032,69486067
33863,True,2,9/19/2019,58012158,69488999
33864,False,2,9/20/2019,58021301,69489664
33865,False,1,9/13/2019,57919488,69489955
33866,False,1,9/17/2019,57968766,69489955
33867,False,1,9/19/2019,58007177,69489955
33868,True,1,9/19/2019,58011893,69490284
33869,False,1,9/19/2019,58012152,69490518
33870,False,1,9/19/2019,58012667,69491650
33871,False,1,9/19/2019,58012734,69492839
33872,False,1,9/19/2019,58012742,69493104
33873,False,1,9/20/2019,58019110,69493104
33874,False,1,9/21/2019,58035204,69493530
33875,True,0,8/9/2014,25222023,69493634
33876,False,0,9/6/2018,52196828,69494138
33877,False,0,9/19/2019,58012831,69496504
33878,False,0,9/20/2019,58019001,69496504
33879,False,0,9/20/2019,58019028,69497120
33880,True,0,9/20/2019,58019037,69498513
33881,True,0,9/20/2019,58019334,69498640
33882,False,0,9/20/2019,58019499,69498990
33883,False,0,9/22/2019,58052773,69499452
33884,False,-2,2/26/2018,48981465,69499601
33885,True,9,2/6/2015,28357822,69500569
33886,True,5,9/17/2019,57966922,69501854
33887,True,4,7/6/2019,56914389,69502691
33888,True,4,9/20/2019,58025257,69502875
33889,True,3,9/19/2019,58015120,69502875
33890,True,2,9/17/2019,57980419,69503284
33891,False,2,9/18/2019,58000529,69503284
33892,False,2,9/18/2019,58000532,69504352
33893,True,2,9/19/2019,58002399,69504443
33894,True,2,9/19/2019,58008863,69504443
33895,False,1,8/5/2018,51691334,69504959
33896,True,1,9/17/2019,57968438,69504959
33897,True,1,9/17/2019,57969686,69505415
33898,False,1,9/17/2019,57979856,69505726
33899,True,1,9/17/2019,57981226,69507588
33900,False,1,9/18/2019,57983817,69507636
33901,True,1,9/18/2019,57983833,69508788
33902,False,1,9/18/2019,57984078,69509961
33903,False,1,9/18/2019,58000636,69509961
33904,True,1,9/19/2019,58009581,69509961
33905,False,1,9/19/2019,58010103,69511920
33906,True,1,9/20/2019,58025252,69511920
33907,True,1,9/20/2019,58028184,69512672
33908,True,0,9/11/2019,57896501,69512672
33909,False,0,9/17/2019,57968548,69512672
33910,True,0,9/18/2019,57988708,69513207
33911,True,0,9/19/2019,58007744,69513414
33912,False,0,9/19/2019,58008859,69515086
33913,True,0,9/19/2019,58009174,69515086
33914,False,0,9/20/2019,58025236,69515086
33915,True,9,12/24/2014,27631934,69515200
33916,False,6,9/17/2019,57967201,69515209
33917,False,4,8/6/2010,3422505,69515473
33918,False,2,5/10/2018,50265771,69515473
33919,False,2,9/15/2019,57946712,69515473
33920,True,2,9/15/2019,57947146,69515932
33921,True,2,9/16/2019,57948689,69515932
33922,False,2,9/16/2019,57949501,69515994
33923,False,2,9/17/2019,57965166,69515994
33924,True,2,9/17/2019,57965443,69516472
33925,True,1,1/16/2016,34822926,69517542
33926,False,1,2/9/2017,42137623,69517542
33927,False,1,3/6/2019,55030953,69521034
33928,False,1,6/15/2019,56607086,69521550
33929,True,1,9/15/2019,57946700,69521550
33930,False,1,9/16/2019,57948871,69521550
33931,False,1,9/16/2019,57964170,69521884
33932,False,1,9/17/2019,57964642,69523211
33933,False,1,9/17/2019,57965469,69523996
33934,True,1,9/17/2019,57965698,69526670
33935,False,1,9/17/2019,57966751,69527027
33936,False,0,1/4/2018,48089188,69527902
33937,False,0,7/25/2019,57193988,69528749
33938,True,0,9/15/2019,57947788,69528822
33939,True,0,9/15/2019,57948117,69528842
33940,False,0,9/16/2019,57964198,69528842
33941,True,0,9/17/2019,57964535,69528885
33942,True,0,9/17/2019,57966079,69528885
33943,True,0,9/17/2019,57967492,69529877
33944,True,-1,9/16/2019,57949580,69530407
33945,True,6,8/13/2018,51818253,69531299
33946,True,4,10/8/2016,39928077,69531299
33947,False,4,9/15/2019,57939997,69531304
33948,True,3,9/15/2019,57939547,69531446
33949,True,2,9/13/2019,57928318,69532261
33950,False,2,9/15/2019,57939523,69533045
33951,True,2,9/15/2019,57945005,69534666
33952,True,2,9/15/2019,57946466,69534906
33953,True,2,9/16/2019,57957095,69534906
33954,True,2,9/16/2019,57960635,69538251
33955,False,1,9/14/2019,57934920,69538251
33956,False,1,9/14/2019,57935102,69539227
33957,True,1,9/14/2019,57935239,69542184
33958,False,1,9/15/2019,57944690,69542449
33959,True,1,9/15/2019,57946224,69543397
33960,False,1,9/15/2019,57946798,69543397
33961,False,1,9/15/2019,57947644,69543733
33962,True,1,9/16/2019,57955309,69543751
33963,False,1,9/16/2019,57957845,69544244
33964,True,1,9/16/2019,57960478,69545242
33965,False,1,9/16/2019,57962030,69545273
33966,False,1,9/16/2019,57962042,69546710
33967,False,1,9/16/2019,57962393,69546710
33968,True,0,9/2/2019,57759053,69548431
33969,True,0,9/14/2019,57934700,69548431
33970,True,0,9/15/2019,57941018,69549126
33971,False,0,9/15/2019,57941037,69550834
33972,True,0,9/15/2019,57946915,69550834
33973,False,0,9/16/2019,57961494,69551581
33974,False,0,9/16/2019,57962255,69551793
33975,True,6,9/15/2019,57942403,69551793
33976,True,4,9/15/2019,57945300,69552320
33977,True,3,10/13/2017,46722126,69553397
33978,False,3,9/12/2019,57912293,69554339
33979,False,3,9/15/2019,57944837,69555732
33980,True,2,9/12/2019,57913500,69557446
33981,True,2,9/13/2019,57919220,69557446
33982,False,2,9/15/2019,57945936,69557446
33983,False,1,4/11/2016,36557829,69559109
33984,True,1,8/13/2019,57484522,69559109
33985,True,1,9/12/2019,57912039,69559627
33986,False,1,9/12/2019,57914297,69559808
33987,False,1,9/13/2019,57919817,69559808
33988,True,1,9/13/2019,57921759,69559808
33989,True,1,9/15/2019,57944733,69560740
33990,False,0,8/13/2019,57482658,69560740
33991,True,0,9/11/2019,57888686,69560990
33992,False,0,9/15/2019,57943353,69561120
33993,True,0,9/15/2019,57943704,69561636
33994,False,0,9/15/2019,57944011,69561863
33995,True,0,9/15/2019,57944018,69561919
33996,True,0,9/16/2019,57948329,69562276
33997,True,0,9/16/2019,57951252,69562890
33998,False,0,9/16/2019,57952515,69564817
33999,False,-1,9/11/2019,57887969,69564817
34000,False,10,1/31/2016,35111161,69564817
34001,True,3,3/13/2014,22386124,69565220
34002,False,3,12/18/2015,34346303,69565537
34003,True,2,9/11/2019,57883523,69567275
34004,False,2,9/11/2019,57883539,69567275
34005,False,2,9/11/2019,57884023,69567585
34006,True,2,9/11/2019,57887244,69568888
34007,False,2,9/12/2019,57900615,69569749
34008,False,2,9/13/2019,57925806,69569749
34009,False,1,9/11/2019,57887051,69569881
34010,False,1,9/12/2019,57900310,69569922
34011,True,1,9/12/2019,57903607,69569948
34012,True,1,9/12/2019,57907140,69570242
34013,True,1,9/13/2019,57925377,69571919
34014,False,1,9/13/2019,57926661,69571957
34015,False,0,3/13/2014,22386126,69573502
34016,False,0,8/7/2017,45543123,69573722
34017,False,0,1/29/2019,54412184,69576567
34018,True,0,1/29/2019,54412446,69577998
34019,False,0,9/12/2019,57900382,69578598
34020,False,0,9/12/2019,57900420,69579151
34021,False,0,9/12/2019,57903617,69579624
34022,False,0,9/12/2019,57905039,69579820
34023,False,0,9/12/2019,57907160,69580259
34024,False,0,9/12/2019,57907217,69581170
34025,True,0,9/12/2019,57907287,69581170
34026,True,25,2/6/2017,42075651,69582273
34027,False,9,10/4/2017,46555097,69582726
34028,False,6,7/18/2014,24828148,69583661
34029,True,6,3/22/2017,42960556,69584919
34030,True,4,9/9/2019,57854022,69585864
34031,True,3,9/9/2019,57854686,69587166
34032,False,3,9/11/2019,57885694,69587166
34033,False,2,9/9/2019,57854430,69588511
34034,False,1,8/27/2019,57665716,69594088
34035,True,1,9/9/2019,57853749,69594088
34036,False,1,9/9/2019,57853956,69594088
34037,False,1,9/9/2019,57854098,69594197
34038,False,1,9/9/2019,57854207,69594662
34039,True,1,9/11/2019,57878969,69594662
34040,False,1,9/11/2019,57879025,69594662
34041,False,1,9/11/2019,57879791,69594983
34042,False,1,9/11/2019,57880915,69595097
34043,True,1,9/11/2019,57889469,69595097
34044,False,0,11/7/2018,53182993,69596167
34045,False,0,6/7/2019,56494607,69596227
34046,False,0,9/9/2019,57853741,69596227
34047,True,0,9/9/2019,57854443,69596227
34048,False,0,9/9/2019,57854545,69596576
34049,False,0,9/9/2019,57854740,69596647
34050,True,0,9/11/2019,57880990,69596647
34051,False,0,9/11/2019,57880997,69596647
34052,False,0,9/11/2019,57881093,69597212
34053,False,0,9/11/2019,57889515,69597464
34054,False,0,9/12/2019,57898097,69597520
34055,False,10,9/10/2019,57866935,69597807
34056,False,5,3/23/2017,42977615,69597807
34057,True,4,9/9/2019,57852021,69597807
34058,True,3,3/19/2019,55235074,69598150
34059,False,3,9/6/2019,57822795,69598150
34060,True,3,9/6/2019,57822934,69598607
34061,False,3,9/9/2019,57849071,69598881
34062,False,3,9/10/2019,57866895,69598884
34063,True,2,12/17/2018,53815821,69598884
34064,False,2,9/9/2019,57852010,69599377
34065,False,2,9/9/2019,57852535,69599782
34066,True,2,9/10/2019,57872401,69600146
34067,False,1,8/12/2017,45650933,69600902
34068,False,1,2/2/2018,48577497,69600979
34069,False,1,2/7/2018,48666294,69603013
34070,False,1,3/12/2018,49225582,69604399
34071,False,1,5/21/2019,56235033,69605348
34072,True,1,9/9/2019,57848857,69605350
34073,True,1,9/10/2019,57866964,69605350
34074,True,1,9/10/2019,57870173,69605449
34075,True,1,9/10/2019,57871480,69605464
34076,False,1,9/10/2019,57872506,69605942
34077,False,0,2/7/2018,48666604,69605942
34078,False,-1,9/7/2019,57830653,69605942
34079,False,-1,9/9/2019,57860909,69607287
34080,True,-1,9/10/2019,57869653,69607287
34081,False,14,3/16/2013,15452633,69607475
34082,False,4,9/7/2019,57831665,69608822
34083,True,3,3/17/2013,15457350,69608822
34084,False,2,3/16/2013,15452260,69609163
34085,True,2,9/7/2019,57829712,69609434
34086,True,2,9/7/2019,57831093,69609538
34087,True,2,9/7/2019,57832274,69609778
34088,False,2,9/9/2019,57847996,69609778
34089,False,1,5/21/2013,16668068,69610572
34090,False,1,2/12/2017,42192382,69610748
34091,False,1,3/13/2019,55137832,69610839
34092,False,1,3/17/2019,55211474,69611213
34093,False,1,9/4/2019,57779101,69611314
34094,True,1,9/6/2019,57815030,69611314
34095,True,1,9/7/2019,57828887,69614669
34096,False,1,9/7/2019,57830403,69615535
34097,False,1,9/7/2019,57831886,69615535
34098,True,1,9/9/2019,57848050,69615535
34099,True,0,9/5/2019,57800060,69615642
34100,True,0,9/7/2019,57831116,69616043
34101,True,0,9/7/2019,57831227,69616318
34102,True,0,9/7/2019,57833445,69617623
34103,False,0,9/9/2019,57848010,69618794
34104,False,8,1/11/2010,2038870,69619225
34105,True,6,1/11/2010,2040099,69620529
34106,False,3,9/7/2019,57835208,69620529
34107,False,2,2/6/2018,48649700,69621755
34108,True,2,9/5/2019,57811378,69623041
34109,True,2,9/5/2019,57811752,69623041
34110,False,2,9/7/2019,57835018,69623498
34111,True,2,9/7/2019,57835639,69623777
34112,False,2,9/8/2019,57838599,69624078
34113,True,1,2/14/2018,48778677,69624087
34114,True,1,7/3/2019,56866338,69624273
34115,False,1,9/4/2019,57790783,69624867
34116,False,1,9/6/2019,57827635,69625380
34117,False,1,9/7/2019,57835607,69625380
34118,True,1,9/7/2019,57837283,69625652
34119,False,1,9/8/2019,57837568,69625652
34120,False,1,9/8/2019,57837960,69627723
34121,True,1,9/8/2019,57838410,69629261
34122,True,1,9/8/2019,57839165,69629703
34123,False,1,9/8/2019,57839365,69630134
34124,False,0,9/4/2019,57790658,69630134
34125,True,0,9/6/2019,57828448,69630455
34126,True,0,9/7/2019,57834162,69630455
34127,True,0,9/7/2019,57834397,69630455
34128,True,0,9/7/2019,57835055,69630944
34129,False,0,9/7/2019,57835059,69630944
34130,True,0,9/8/2019,57838083,69630944
34131,True,12,9/3/2019,57775358,69632242
34132,False,10,7/29/2016,38660281,69632353
34133,False,6,9/6/2019,57814767,69633171
34134,True,5,8/6/2019,57381119,69633691
34135,True,3,12/26/2018,53928736,69633948
34136,False,3,8/31/2019,57740149,69634972
34137,True,3,9/4/2019,57782422,69635200
34138,True,3,9/4/2019,57788783,69635748
34139,True,3,9/5/2019,57798240,69636677
34140,False,3,9/5/2019,57809876,69636965
34141,False,2,12/26/2018,53928812,69636965
34142,False,2,9/5/2019,57801142,69638144
34143,True,2,9/5/2019,57810413,69638289
34144,False,1,2/28/2019,54933629,69638493
34145,False,1,9/1/2019,57747545,69638493
34146,True,1,9/2/2019,57762182,69638553
34147,True,1,9/2/2019,57762550,69638835
34148,False,1,9/3/2019,57763214,69639024
34149,True,1,9/3/2019,57767165,69639088
34150,False,1,9/5/2019,57801669,69639471
34151,False,1,9/5/2019,57801702,69639554
34152,True,1,9/5/2019,57810801,69639554
34153,True,1,9/6/2019,57815747,69641350
34154,True,1,9/6/2019,57817249,69641708
34155,False,0,12/26/2018,53929088,69641708
34156,True,0,9/5/2019,57810136,69641940
34157,True,0,9/5/2019,57810860,69643899
34158,False,0,9/5/2019,57811244,69643899
34159,True,0,9/6/2019,57814706,69644049
34160,False,0,9/6/2019,57817259,69644987
34161,True,85,2/13/2012,9264556,69645741
34162,False,15,1/14/2012,8862633,69648026
34163,False,11,9/25/2013,19012373,69648026
34164,True,5,8/31/2019,57738817,69649310
34165,False,4,9/1/2019,57744577,69650644
34166,False,3,4/24/2014,23266527,69650644
34167,False,3,8/30/2019,57730270,69650644
34168,False,2,8/26/2019,57652869,69652465
34169,True,2,8/27/2019,57672000,69653204
34170,True,2,9/1/2019,57742339,69654074
34171,False,2,9/1/2019,57742685,69654280
34172,False,2,9/1/2019,57742687,69655075
34173,True,2,9/1/2019,57742694,69658433
34174,False,2,9/2/2019,57761072,69658544
34175,True,2,9/2/2019,57761723,69659333
34176,False,1,8/26/2019,57651327,69660733
34177,False,1,9/1/2019,57743713,69661292
34178,False,1,9/1/2019,57745635,69661292
34179,False,1,9/2/2019,57761635,69665027
34180,False,1,9/3/2019,57773209,69666515
34181,False,1,9/3/2019,57776943,69666515
34182,False,0,9/25/2013,19013942,69667032
34183,False,0,4/16/2014,23102498,69667839
34184,True,0,3/28/2019,55406361,69667839
34185,False,0,9/1/2019,57746519,69668285
34186,True,0,9/1/2019,57746521,69669360
34187,True,0,9/2/2019,57750535,69669360
34188,True,0,9/2/2019,57756376,69669751
34189,False,0,9/3/2019,57777069,69669818
34190,False,19,9/12/2014,25812448,69670316
34191,True,8,9/1/2019,57747799,69670521
34192,False,5,9/1/2019,57747429,69670957
34193,False,3,5/14/2012,10586081,69672737
34194,True,3,5/31/2016,37548078,69674238
34195,True,3,8/30/2019,57730719,69674735
34196,False,3,9/1/2019,57747422,69674735
34197,False,2,5/13/2012,10573717,69675580
34198,True,2,1/24/2017,41836684,69676972
34199,False,2,7/1/2019,56836860,69676972
34200,True,2,8/30/2019,57732628,69677428
34201,True,1,10/16/2013,19397531,69677428
34202,False,1,8/30/2019,57729336,69677796
34203,False,1,8/30/2019,57729508,69677992
34204,True,1,8/30/2019,57731179,69677992
34205,False,1,8/30/2019,57731884,69679417
34206,True,1,8/30/2019,57731921,69680990
34207,False,1,8/30/2019,57732700,69680990
34208,False,0,9/24/2017,46394200,69681838
34209,False,0,7/24/2018,51500214,69681865
34210,False,0,7/21/2019,57128694,69682748
34211,False,0,8/30/2019,57729901,69682907
34212,False,0,8/30/2019,57730538,69684193
34213,True,0,9/2/2019,57758301,69684297
34214,True,0,9/2/2019,57758506,69684297
34215,True,0,9/2/2019,57759316,69684368
34216,False,-1,9/2/2019,57758216,69687217
34217,False,-2,9/3/2019,57770232,69687604
34218,True,48,8/3/2011,6929801,69688118
34219,False,16,8/12/2011,7033063,69688118
34220,False,3,8/3/2011,6929818,69688418
34221,False,3,8/3/2011,6929819,69688799
34222,True,3,8/12/2011,7033056,69689804
34223,False,3,9/1/2019,57747240,69689804
34224,False,3,9/1/2019,57748674,69690136
34225,False,2,9/1/2019,57747537,69692910
34226,True,2,9/2/2019,57752262,69692994
34227,True,1,8/9/2017,45589023,69692994
34228,True,1,8/30/2019,57718001,69694159
